date,product_id,daily_units,rolling_7d_units
2025-01-12,102.0,78.0,77.14285714285714
2025-01-13,102.0,77.0,77.71428571428571
2025-01-14,102.0,95.0,80.28571428571429
2025-01-15,102.0,84.0,81.28571428571429
2025-01-16,102.0,98.0,84.57142857142857
2025-01-17,102.0,77.0,85.57142857142857
2025-01-18,102.0,73.0,83.14285714285714
2025-01-19,102.0,76.0,82.85714285714286
2025-01-20,102.0,67.0,81.42857142857143
2025-01-21,102.0,72.0,78.14285714285714
2025-01-22,102.0,84.0,78.14285714285714
2025-01-23,102.0,93.0,77.42857142857143
2025-01-24,102.0,75.0,77.14285714285714
2025-01-26,102.0,72.0,77.0
2025-01-27,102.0,93.0,79.42857142857143
2025-01-28,102.0,71.0,80.0
2025-01-29,102.0,96.0,83.42857142857143
2025-01-30,102.0,84.0,83.42857142857143
2025-01-31,102.0,72.0,80.42857142857143
2025-02-01,102.0,77.0,80.71428571428571
2025-02-02,102.0,79.0,81.71428571428571
2025-02-03,102.0,77.0,79.42857142857143
2025-02-04,102.0,72.0,79.57142857142857
2025-02-05,102.0,87.0,78.28571428571429
2025-02-06,102.0,65.0,75.57142857142857
2025-02-07,102.0,81.0,76.85714285714286
2025-02-08,102.0,86.0,78.14285714285714
2025-02-09,102.0,64.0,76.0
2025-02-10,102.0,59.0,73.42857142857143
2025-02-11,102.0,88.0,75.71428571428571
2025-02-12,102.0,67.0,72.85714285714286
2025-02-13,102.0,91.0,76.57142857142857
2025-02-14,102.0,78.0,76.14285714285714
2025-02-15,102.0,81.0,75.42857142857143
2025-02-16,102.0,97.0,80.14285714285714
2025-02-17,102.0,85.0,83.85714285714286
2025-02-18,102.0,68.0,81.0
2025-02-19,102.0,75.0,82.14285714285714
2025-02-20,102.0,80.0,80.57142857142857
2025-02-21,102.0,88.0,82.0
2025-02-22,102.0,106.0,85.57142857142857
2025-02-23,102.0,81.0,83.28571428571429
2025-02-24,102.0,73.0,81.57142857142857
2025-02-25,102.0,81.0,83.42857142857143
2025-02-26,102.0,71.0,82.85714285714286
2025-02-27,102.0,86.0,83.71428571428571
2025-02-28,102.0,92.0,84.28571428571429
2025-03-01,102.0,79.0,80.42857142857143
2025-03-02,102.0,82.0,80.57142857142857
2025-03-03,102.0,105.0,85.14285714285714
2025-03-04,102.0,86.0,85.85714285714286
2025-03-05,102.0,72.0,86.0
2025-03-06,102.0,82.0,85.42857142857143
2025-03-07,102.0,82.0,84.0
2025-03-08,102.0,86.0,85.0
2025-03-09,102.0,75.0,84.0
2025-03-10,102.0,76.0,79.85714285714286
2025-03-11,102.0,87.0,80.0
2025-03-12,102.0,75.0,80.42857142857143
2025-03-13,102.0,75.0,79.42857142857143
2025-03-14,102.0,98.0,81.71428571428571
2025-03-15,102.0,86.0,81.71428571428571
2025-03-16,102.0,94.0,84.42857142857143
2025-03-17,102.0,80.0,85.0
2025-03-18,102.0,80.0,84.0
2025-03-19,102.0,82.0,85.0
2025-03-20,102.0,76.0,85.14285714285714
2025-03-21,102.0,89.0,83.85714285714286
2025-03-22,102.0,71.0,81.71428571428571
2025-03-23,102.0,70.0,78.28571428571429
2025-03-24,102.0,63.0,75.85714285714286
2025-03-25,102.0,67.0,74.0
2025-03-26,102.0,77.0,73.28571428571429
2025-03-27,102.0,79.0,73.71428571428571
2025-03-28,102.0,78.0,72.14285714285714
2025-03-29,102.0,82.0,73.71428571428571
2025-03-30,102.0,81.0,75.28571428571429
2025-04-01,102.0,84.0,78.28571428571429
2025-04-02,102.0,69.0,78.57142857142857
2025-04-03,102.0,83.0,79.42857142857143
2025-04-04,102.0,78.0,79.28571428571429
2025-04-05,102.0,76.0,79.0
2025-04-06,102.0,85.0,79.42857142857143
2025-04-07,102.0,80.0,79.28571428571429
2025-04-08,102.0,87.0,79.71428571428571
2025-04-09,102.0,70.0,79.85714285714286
2025-04-10,102.0,66.0,77.42857142857143
2025-04-11,102.0,73.0,76.71428571428571
2025-04-12,102.0,91.0,78.85714285714286
2025-04-13,102.0,77.0,77.71428571428571
2025-04-14,102.0,92.0,79.42857142857143
2025-04-15,102.0,85.0,79.14285714285714
2025-04-16,102.0,74.0,79.71428571428571
2025-04-17,102.0,75.0,81.0
2025-04-18,102.0,62.0,79.42857142857143
2025-04-19,102.0,93.0,79.71428571428571
2025-04-20,102.0,82.0,80.42857142857143
2025-04-21,102.0,79.0,78.57142857142857
2025-04-22,102.0,74.0,77.0
2025-04-23,102.0,83.0,78.28571428571429
2025-04-24,102.0,86.0,79.85714285714286
2025-04-25,102.0,71.0,81.14285714285714
2025-04-26,102.0,73.0,78.28571428571429
2025-04-27,102.0,71.0,76.71428571428571
2025-04-28,102.0,88.0,78.0
2025-04-29,102.0,84.0,79.42857142857143
2025-04-30,102.0,83.0,79.42857142857143
2025-05-01,102.0,72.0,77.42857142857143
2025-05-02,102.0,91.0,80.28571428571429
2025-05-03,102.0,65.0,79.14285714285714
2025-05-04,102.0,69.0,78.85714285714286
2025-05-05,102.0,58.0,74.57142857142857
2025-05-06,102.0,66.0,72.0
2025-05-07,102.0,87.0,72.57142857142857
2025-05-08,102.0,86.0,74.57142857142857
2025-05-09,102.0,86.0,73.85714285714286
2025-05-10,102.0,82.0,76.28571428571429
2025-05-11,102.0,63.0,75.42857142857143
2025-05-12,102.0,86.0,79.42857142857143
2025-05-13,102.0,71.0,80.14285714285714
2025-05-14,102.0,82.0,79.42857142857143
2025-05-15,102.0,85.0,79.28571428571429
2025-05-16,102.0,84.0,79.0
2025-05-17,102.0,79.0,78.57142857142857
2025-05-18,102.0,74.0,80.14285714285714
2025-05-19,102.0,80.0,79.28571428571429
2025-05-20,102.0,79.0,80.42857142857143
2025-05-21,102.0,87.0,81.14285714285714
2025-05-22,102.0,77.0,80.0
2025-05-23,102.0,94.0,81.42857142857143
2025-05-24,102.0,85.0,82.28571428571429
2025-05-25,102.0,67.0,81.28571428571429
2025-05-26,102.0,84.0,81.85714285714286
2025-05-27,102.0,74.0,81.14285714285714
2025-05-28,102.0,79.0,80.0
2025-05-29,102.0,76.0,79.85714285714286
2025-05-30,102.0,80.0,77.85714285714286
2025-05-31,102.0,82.0,77.42857142857143
2025-06-01,102.0,97.0,81.71428571428571
2025-06-02,102.0,75.0,80.42857142857143
2025-06-03,102.0,77.0,80.85714285714286
2025-06-04,102.0,85.0,81.71428571428571
2025-06-05,102.0,81.0,82.42857142857143
2025-06-06,102.0,73.0,81.42857142857143
2025-06-07,102.0,87.0,82.14285714285714
2025-06-08,102.0,87.0,80.71428571428571
2025-06-09,102.0,68.0,79.71428571428571
2025-06-10,102.0,82.0,80.42857142857143
2025-06-11,102.0,71.0,78.42857142857143
2025-06-12,102.0,89.0,79.57142857142857
2025-06-13,102.0,76.0,80.0
2025-06-14,102.0,76.0,78.42857142857143
2025-06-15,102.0,75.0,76.71428571428571
2025-06-16,102.0,77.0,78.0
2025-06-17,102.0,76.0,77.14285714285714
2025-06-18,102.0,82.0,78.71428571428571
2025-06-19,102.0,88.0,78.57142857142857
2025-06-20,102.0,89.0,80.42857142857143
2025-06-21,102.0,81.0,81.14285714285714
2025-06-22,102.0,86.0,82.71428571428571
2025-06-23,102.0,82.0,83.42857142857143
2025-06-24,102.0,66.0,82.0
2025-06-25,102.0,83.0,82.14285714285714
2025-06-26,102.0,88.0,82.14285714285714
2025-06-27,102.0,86.0,81.71428571428571
2025-06-28,102.0,80.0,81.57142857142857
2025-06-29,102.0,81.0,80.85714285714286
2025-06-30,102.0,83.0,81.0
2025-07-01,102.0,80.0,83.0
2025-07-02,102.0,67.0,80.71428571428571
2025-07-03,102.0,93.0,81.42857142857143
2025-07-04,102.0,74.0,79.71428571428571
2025-07-05,102.0,82.0,80.0
2025-07-06,102.0,77.0,79.42857142857143
2025-07-07,102.0,84.0,79.57142857142857
2025-07-08,102.0,74.0,78.71428571428571
2025-07-09,102.0,82.0,80.85714285714286
2025-07-10,102.0,94.0,81.0
2025-07-11,102.0,83.0,82.28571428571429
2025-07-12,102.0,69.0,80.42857142857143
2025-07-13,102.0,74.0,80.0
2025-07-14,102.0,102.0,82.57142857142857
2025-07-15,102.0,68.0,81.71428571428571
2025-07-16,102.0,78.0,81.14285714285714
2025-07-17,102.0,96.0,81.42857142857143
2025-07-18,102.0,85.0,81.71428571428571
2025-07-19,102.0,81.0,83.42857142857143
2025-07-20,102.0,82.0,84.57142857142857
2025-07-21,102.0,84.0,82.0
2025-07-22,102.0,93.0,85.57142857142857
2025-07-23,102.0,73.0,84.85714285714286
2025-07-24,102.0,83.0,83.0
2025-07-25,102.0,89.0,83.57142857142857
2025-07-26,102.0,82.0,83.71428571428571
2025-07-27,102.0,81.0,83.57142857142857
2025-07-28,102.0,60.0,80.14285714285714
2025-07-29,102.0,77.0,77.85714285714286
2025-07-30,102.0,74.0,78.0
2025-07-31,102.0,84.0,78.14285714285714
2025-08-01,102.0,75.0,76.14285714285714
2025-08-02,102.0,90.0,77.28571428571429
2025-08-03,102.0,78.0,76.85714285714286
2025-08-04,102.0,77.0,79.28571428571429
2025-08-05,102.0,91.0,81.28571428571429
2025-08-06,102.0,76.0,81.57142857142857
2025-08-07,102.0,77.0,80.57142857142857
2025-08-08,102.0,77.0,80.85714285714286
2025-08-09,102.0,75.0,78.71428571428571
2025-08-10,102.0,72.0,77.85714285714286
2025-08-11,102.0,87.0,79.28571428571429
2025-08-12,102.0,89.0,79.0
2025-08-13,102.0,70.0,78.14285714285714
2025-08-14,102.0,82.0,78.85714285714286
2025-08-15,102.0,83.0,79.71428571428571
2025-08-16,102.0,81.0,80.57142857142857
2025-08-17,102.0,94.0,83.71428571428571
2025-08-18,102.0,70.0,81.28571428571429
2025-08-19,102.0,68.0,78.28571428571429
2025-08-20,102.0,93.0,81.57142857142857
2025-08-21,102.0,77.0,80.85714285714286
2025-08-22,102.0,74.0,79.57142857142857
2025-08-23,102.0,80.0,79.42857142857143
2025-08-24,102.0,82.0,77.71428571428571
2025-08-25,102.0,81.0,79.28571428571429
2025-08-26,102.0,90.0,82.42857142857143
2025-08-27,102.0,83.0,81.0
2025-08-28,102.0,84.0,82.0
2025-08-29,102.0,75.0,82.14285714285714
2025-08-30,102.0,68.0,80.42857142857143
2025-08-31,102.0,68.0,78.42857142857143
2025-09-01,102.0,73.0,77.28571428571429
2025-09-02,102.0,81.0,76.0
2025-09-03,102.0,68.0,73.85714285714286
2025-09-04,102.0,78.0,73.0
2025-09-05,102.0,56.0,70.28571428571429
2025-09-06,102.0,74.0,71.14285714285714
2025-09-07,102.0,83.0,73.28571428571429
2025-09-08,102.0,94.0,76.28571428571429
2025-09-09,102.0,74.0,75.28571428571429
2025-09-10,102.0,76.0,76.42857142857143
2025-09-11,102.0,98.0,79.28571428571429
2025-09-12,102.0,70.0,81.28571428571429
2025-09-13,102.0,75.0,81.42857142857143
2025-09-14,102.0,75.0,80.28571428571429
2025-09-15,102.0,76.0,77.71428571428571
2025-09-16,102.0,80.0,78.57142857142857
2025-09-17,102.0,83.0,79.57142857142857
2025-09-18,102.0,73.0,76.0
2025-09-19,102.0,76.0,76.85714285714286
2025-09-20,102.0,74.0,76.71428571428571
2025-09-21,102.0,95.0,79.57142857142857
2025-09-22,102.0,72.0,79.0
2025-09-23,102.0,89.0,80.28571428571429
2025-09-24,102.0,88.0,81.0
2025-09-25,102.0,84.0,82.57142857142857
2025-09-26,102.0,90.0,84.57142857142857
2025-09-27,102.0,103.0,88.71428571428571
2025-09-28,102.0,87.0,87.57142857142857
2025-09-29,102.0,93.0,90.57142857142857
2025-09-30,102.0,70.0,87.85714285714286
2025-10-01,102.0,80.0,86.71428571428571
2025-10-02,102.0,69.0,84.57142857142857
2025-10-03,102.0,96.0,85.42857142857143
2025-10-04,102.0,58.0,79.0
2025-10-05,102.0,79.0,77.85714285714286
2025-10-06,102.0,101.0,79.0
2025-10-07,102.0,60.0,77.57142857142857
2025-10-08,102.0,77.0,77.14285714285714
2025-10-09,102.0,90.0,80.14285714285714
2025-10-10,102.0,81.0,78.0
2025-10-11,102.0,83.0,81.57142857142857
2025-10-12,102.0,67.0,79.85714285714286
2025-10-13,102.0,76.0,76.28571428571429
2025-10-14,102.0,76.0,78.57142857142857
2025-10-15,102.0,74.0,78.14285714285714
2025-10-16,102.0,78.0,76.42857142857143
2025-10-17,102.0,84.0,76.85714285714286
2025-10-18,102.0,83.0,76.85714285714286
2025-10-19,102.0,81.0,78.85714285714286
2025-10-20,102.0,75.0,78.71428571428571
2025-10-21,102.0,74.0,78.42857142857143
2025-10-22,102.0,67.0,77.42857142857143
2025-10-23,102.0,82.0,78.0
2025-10-24,102.0,69.0,75.85714285714286
2025-10-25,102.0,77.0,75.0
2025-10-26,102.0,88.0,76.0
2025-10-27,102.0,85.0,77.42857142857143
2025-10-28,102.0,97.0,80.71428571428571
2025-10-29,102.0,88.0,83.71428571428571
2025-10-30,102.0,86.0,84.28571428571429
2025-10-31,102.0,100.0,88.71428571428571
2025-11-01,102.0,80.0,89.14285714285714
2025-11-02,102.0,76.0,87.42857142857143
2025-11-03,102.0,79.0,86.57142857142857
2025-11-04,102.0,83.0,84.57142857142857
2025-11-05,102.0,62.0,80.85714285714286
2025-11-06,102.0,99.0,82.71428571428571
2025-11-07,102.0,75.0,79.14285714285714
2025-11-08,102.0,91.0,80.71428571428571
2025-11-09,102.0,65.0,79.14285714285714
2025-11-10,102.0,82.0,79.57142857142857
2025-11-11,102.0,82.0,79.42857142857143
2025-11-12,102.0,92.0,83.71428571428571
2025-11-13,102.0,82.0,81.28571428571429
2025-11-14,102.0,86.0,82.85714285714286
2025-11-15,102.0,101.0,84.28571428571429
2025-11-16,102.0,83.0,86.85714285714286
2025-11-17,102.0,90.0,88.0
2025-11-18,102.0,73.0,86.71428571428571
2025-11-19,102.0,99.0,87.71428571428571
2025-11-20,102.0,71.0,86.14285714285714
2025-11-21,102.0,86.0,86.14285714285714
2025-11-22,102.0,75.0,82.42857142857143
2025-11-23,102.0,67.0,80.14285714285714
2025-11-24,102.0,91.0,80.28571428571429
2025-11-25,102.0,83.0,81.71428571428571
2025-11-26,102.0,86.0,79.85714285714286
2025-11-27,102.0,83.0,81.57142857142857
2025-11-28,102.0,69.0,79.14285714285714
2025-11-29,102.0,60.0,77.0
2025-11-30,102.0,81.0,79.0
2025-12-01,102.0,97.0,79.85714285714286
2025-12-02,102.0,75.0,78.71428571428571
2025-12-03,102.0,74.0,77.0
2025-12-04,102.0,79.0,76.42857142857143
2025-12-05,102.0,84.0,78.57142857142857
2025-12-06,102.0,85.0,82.14285714285714
2025-12-07,102.0,87.0,83.0
2025-12-08,102.0,67.0,78.71428571428571
2025-12-09,102.0,75.0,78.71428571428571
2025-12-10,102.0,71.0,78.28571428571429
2025-12-11,102.0,82.0,78.71428571428571
2025-12-12,102.0,79.0,78.0
2025-12-13,102.0,75.0,76.57142857142857
2025-12-14,102.0,86.0,76.42857142857143
2025-12-16,102.0,80.0,78.28571428571429
2025-12-17,102.0,83.0,79.42857142857143
2025-12-18,102.0,79.0,80.57142857142857
2025-12-19,102.0,77.0,79.85714285714286
2025-12-20,102.0,84.0,80.57142857142857
2025-12-21,102.0,90.0,82.71428571428571
2025-12-22,102.0,71.0,80.57142857142857
2025-12-23,102.0,74.0,79.71428571428571
2025-12-24,102.0,63.0,76.85714285714286
2025-12-25,102.0,85.0,77.71428571428571
2025-12-26,102.0,80.0,78.14285714285714
2025-12-27,102.0,69.0,76.0
2025-12-28,102.0,91.0,76.14285714285714
2025-12-29,102.0,75.0,76.71428571428571
2025-12-30,102.0,77.0,77.14285714285714
2025-12-31,102.0,76.0,79.0
2026-01-01,102.0,89.0,79.57142857142857
2026-01-02,102.0,103.0,82.85714285714286
2026-01-03,102.0,90.0,85.85714285714286
2026-01-04,102.0,77.0,83.85714285714286
2026-01-05,102.0,80.0,84.57142857142857
2026-01-06,102.0,94.0,87.0
2026-01-07,102.0,80.0,87.57142857142857
2026-01-08,102.0,91.0,87.85714285714286
2026-01-09,102.0,50.0,80.28571428571429
2026-01-10,102.0,89.0,80.14285714285714
2026-01-11,102.0,61.0,77.85714285714286
2026-01-12,102.0,84.0,78.42857142857143
2026-01-13,102.0,82.0,76.71428571428571
2026-01-14,102.0,66.0,74.71428571428571
2026-01-15,102.0,89.0,74.42857142857143
2026-01-16,102.0,79.0,78.57142857142857
2026-01-17,102.0,64.0,75.0
2026-01-18,102.0,85.0,78.42857142857143
2026-01-19,102.0,81.0,78.0
2026-01-20,102.0,81.0,77.85714285714286
2026-01-21,102.0,84.0,80.42857142857143
2026-01-22,102.0,81.0,79.28571428571429
2026-01-23,102.0,84.0,80.0
2026-01-24,102.0,78.0,82.0
2026-01-25,102.0,81.0,81.42857142857143
2026-01-26,102.0,83.0,81.71428571428571
2026-01-27,102.0,79.0,81.42857142857143
2026-01-28,102.0,91.0,82.42857142857143
2026-01-30,102.0,71.0,81.0
2026-01-31,102.0,61.0,77.71428571428571
2026-02-01,102.0,92.0,79.71428571428571
2026-02-02,102.0,107.0,83.42857142857143
2026-02-03,102.0,93.0,84.85714285714286
2026-02-04,102.0,85.0,85.71428571428571
2026-02-05,102.0,83.0,84.57142857142857
2026-02-06,102.0,75.0,85.14285714285714
2026-02-07,102.0,82.0,88.14285714285714
2026-02-08,102.0,96.0,88.71428571428571
2026-02-09,102.0,64.0,82.57142857142857
2026-02-10,102.0,65.0,78.57142857142857
2026-02-11,102.0,70.0,76.42857142857143
2026-02-12,102.0,78.0,75.71428571428571
2026-02-13,102.0,92.0,78.14285714285714
2026-02-14,102.0,92.0,79.57142857142857
2026-02-15,102.0,72.0,76.14285714285714
2026-02-16,102.0,80.0,78.42857142857143
2026-02-17,102.0,83.0,81.0
2026-02-18,102.0,94.0,84.42857142857143
2026-02-19,102.0,80.0,84.71428571428571
2026-02-20,102.0,65.0,80.85714285714286
2026-02-21,102.0,84.0,79.71428571428571
2026-02-22,102.0,81.0,81.0
2026-02-23,102.0,85.0,81.71428571428571
2026-02-24,102.0,75.0,80.57142857142857
2026-02-25,102.0,69.0,77.0
2026-02-26,102.0,78.0,76.71428571428571
2026-02-27,102.0,67.0,77.0
2026-02-28,102.0,71.0,75.14285714285714
2026-03-01,102.0,89.0,76.28571428571429
2026-03-02,102.0,80.0,75.57142857142857
2026-03-03,102.0,71.0,75.0
2026-03-04,102.0,78.0,76.28571428571429
2026-03-05,102.0,76.0,76.0
2026-03-06,102.0,75.0,77.14285714285714
2026-03-07,102.0,81.0,78.57142857142857
2026-03-08,102.0,65.0,75.14285714285714
2026-03-09,102.0,74.0,74.28571428571429
2026-03-10,102.0,74.0,74.71428571428571
2026-03-11,102.0,75.0,74.28571428571429
2026-03-12,102.0,73.0,73.85714285714286
2026-03-13,102.0,77.0,74.14285714285714
2026-03-14,102.0,84.0,74.57142857142857
2026-03-15,102.0,86.0,77.57142857142857
2026-03-16,102.0,73.0,77.42857142857143
2026-03-17,102.0,85.0,79.0
2026-03-18,102.0,89.0,81.0
2026-03-19,102.0,66.0,80.0
2026-03-20,102.0,72.0,79.28571428571429
2026-03-21,102.0,106.0,82.42857142857143
2026-03-22,102.0,86.0,82.42857142857143
2026-03-23,102.0,83.0,83.85714285714286
2026-03-24,102.0,74.0,82.28571428571429
2026-03-25,102.0,89.0,82.28571428571429
2026-03-26,102.0,78.0,84.0
2026-03-27,102.0,83.0,85.57142857142857
2026-03-28,102.0,74.0,81.0
2026-03-29,102.0,65.0,78.0
2026-03-30,102.0,77.0,77.14285714285714
2026-03-31,102.0,90.0,79.42857142857143
2026-04-01,102.0,81.0,78.28571428571429
2026-04-02,102.0,74.0,77.71428571428571
2016-01-01,103.0,27.0,27.0
2016-01-02,103.0,29.0,28.0
2016-01-03,103.0,33.0,29.666666666666668
2016-01-04,103.0,25.0,28.5
2016-01-05,103.0,24.0,27.6
2016-01-06,103.0,21.0,26.5
2016-01-07,103.0,25.0,26.285714285714285
2016-01-08,103.0,40.0,28.142857142857142
2016-01-09,103.0,29.0,28.142857142857142
2016-01-10,103.0,35.0,28.428571428571427
2016-01-11,103.0,27.0,28.714285714285715
2016-01-12,103.0,29.0,29.428571428571427
2016-01-13,103.0,41.0,32.285714285714285
2016-01-14,103.0,32.0,33.285714285714285
2016-01-15,103.0,37.0,32.857142857142854
2016-01-16,103.0,29.0,32.857142857142854
2016-01-17,103.0,35.0,32.857142857142854
2016-01-18,103.0,35.0,34.0
2016-01-19,103.0,33.0,34.57142857142857
2016-01-20,103.0,35.0,33.714285714285715
2016-01-21,103.0,35.0,34.142857142857146
2016-01-22,103.0,28.0,32.857142857142854
2016-01-23,103.0,36.0,33.857142857142854
2016-01-24,103.0,32.0,33.42857142857143
2016-01-25,103.0,23.0,31.714285714285715
2016-01-26,103.0,30.0,31.285714285714285
2016-01-27,103.0,26.0,30.0
2016-01-28,103.0,29.0,29.142857142857142
2016-01-29,103.0,30.0,29.428571428571427
2016-01-30,103.0,41.0,30.142857142857142
2016-01-31,103.0,31.0,30.0
2016-02-01,103.0,31.0,31.142857142857142
2016-02-02,103.0,35.0,31.857142857142858
2016-02-03,103.0,31.0,32.57142857142857
2016-02-04,103.0,27.0,32.285714285714285
2016-02-05,103.0,38.0,33.42857142857143
2016-02-06,103.0,30.0,31.857142857142858
2016-02-07,103.0,25.0,31.0
2016-02-08,103.0,34.0,31.428571428571427
2016-02-09,103.0,33.0,31.142857142857142
2016-02-10,103.0,38.0,32.142857142857146
2016-02-11,103.0,34.0,33.142857142857146
2016-02-13,103.0,40.0,33.42857142857143
2016-02-14,103.0,39.0,34.714285714285715
2016-02-15,103.0,37.0,36.42857142857143
2016-02-16,103.0,33.0,36.285714285714285
2016-02-17,103.0,34.0,36.42857142857143
2016-02-18,103.0,29.0,35.142857142857146
2016-02-19,103.0,26.0,34.0
2016-02-20,103.0,34.0,33.142857142857146
2016-02-21,103.0,32.0,32.142857142857146
2016-02-22,103.0,31.0,31.285714285714285
2016-02-23,103.0,39.0,32.142857142857146
2016-02-24,103.0,30.0,31.571428571428573
2016-02-25,103.0,28.0,31.428571428571427
2016-02-26,103.0,31.0,32.142857142857146
2016-02-27,103.0,35.0,32.285714285714285
2016-02-28,103.0,28.0,31.714285714285715
2016-02-29,103.0,37.0,32.57142857142857
2016-03-01,103.0,25.0,30.571428571428573
2016-03-02,103.0,27.0,30.142857142857142
2016-03-03,103.0,23.0,29.428571428571427
2016-03-04,103.0,24.0,28.428571428571427
2016-03-05,103.0,36.0,28.571428571428573
2016-03-06,103.0,28.0,28.571428571428573
2016-03-07,103.0,38.0,28.714285714285715
2016-03-08,103.0,37.0,30.428571428571427
2016-03-09,103.0,33.0,31.285714285714285
2016-03-10,103.0,26.0,31.714285714285715
2016-03-11,103.0,28.0,32.285714285714285
2016-03-12,103.0,23.0,30.428571428571427
2016-03-13,103.0,28.0,30.428571428571427
2016-03-14,103.0,35.0,30.0
2016-03-15,103.0,32.0,29.285714285714285
2016-03-16,103.0,33.0,29.285714285714285
2016-03-17,103.0,27.0,29.428571428571427
2016-03-18,103.0,27.0,29.285714285714285
2016-03-19,103.0,25.0,29.571428571428573
2016-03-20,103.0,31.0,30.0
2016-03-21,103.0,37.0,30.285714285714285
2016-03-22,103.0,29.0,29.857142857142858
2016-03-23,103.0,30.0,29.428571428571427
2016-03-24,103.0,34.0,30.428571428571427
2016-03-25,103.0,33.0,31.285714285714285
2016-03-27,103.0,28.0,31.714285714285715
2016-03-28,103.0,26.0,31.0
2016-03-29,103.0,27.0,29.571428571428573
2016-03-30,103.0,26.0,29.142857142857142
2016-03-31,103.0,39.0,30.428571428571427
2016-04-01,103.0,26.0,29.285714285714285
2016-04-02,103.0,34.0,29.428571428571427
2016-04-03,103.0,26.0,29.142857142857142
2016-04-04,103.0,26.0,29.142857142857142
2016-04-05,103.0,21.0,28.285714285714285
2016-04-06,103.0,28.0,28.571428571428573
2016-04-07,103.0,35.0,28.0
2016-04-08,103.0,32.0,28.857142857142858
2016-04-09,103.0,38.0,29.428571428571427
2016-04-10,103.0,33.0,30.428571428571427
2016-04-11,103.0,24.0,30.142857142857142
2016-04-12,103.0,39.0,32.714285714285715
2016-04-13,103.0,30.0,33.0
2016-04-14,103.0,29.0,32.142857142857146
2016-04-15,103.0,27.0,31.428571428571427
2016-04-16,103.0,38.0,31.428571428571427
2016-04-17,103.0,47.0,33.42857142857143
2016-04-18,103.0,26.0,33.714285714285715
2016-04-19,103.0,25.0,31.714285714285715
2016-04-20,103.0,23.0,30.714285714285715
2016-04-21,103.0,26.0,30.285714285714285
2016-04-22,103.0,38.0,31.857142857142858
2016-04-23,103.0,46.0,33.0
2016-04-24,103.0,41.0,32.142857142857146
2016-04-25,103.0,29.0,32.57142857142857
2016-04-26,103.0,31.0,33.42857142857143
2016-04-27,103.0,27.0,34.0
2016-04-28,103.0,24.0,33.714285714285715
2016-04-29,103.0,39.0,33.857142857142854
2016-04-30,103.0,34.0,32.142857142857146
2016-05-01,103.0,38.0,31.714285714285715
2016-05-02,103.0,34.0,32.42857142857143
2016-05-03,103.0,36.0,33.142857142857146
2016-05-04,103.0,25.0,32.857142857142854
2016-05-06,103.0,30.0,33.714285714285715
2016-05-07,103.0,35.0,33.142857142857146
2016-05-08,103.0,32.0,32.857142857142854
2016-05-09,103.0,37.0,32.714285714285715
2016-05-10,103.0,25.0,31.428571428571427
2016-05-11,103.0,30.0,30.571428571428573
2016-05-12,103.0,25.0,30.571428571428573
2016-05-13,103.0,28.0,30.285714285714285
2016-05-14,103.0,38.0,30.714285714285715
2016-05-15,103.0,24.0,29.571428571428573
2016-05-16,103.0,27.0,28.142857142857142
2016-05-17,103.0,40.0,30.285714285714285
2016-05-18,103.0,28.0,30.0
2016-05-19,103.0,29.0,30.571428571428573
2016-05-21,103.0,45.0,33.0
2016-05-22,103.0,38.0,33.0
2016-05-23,103.0,26.0,33.285714285714285
2016-05-24,103.0,30.0,33.714285714285715
2016-05-25,103.0,21.0,31.0
2016-05-26,103.0,24.0,30.428571428571427
2016-05-27,103.0,31.0,30.714285714285715
2016-05-28,103.0,23.0,27.571428571428573
2016-05-29,103.0,27.0,26.0
2016-05-30,103.0,26.0,26.0
2016-05-31,103.0,38.0,27.142857142857142
2016-06-01,103.0,37.0,29.428571428571427
2016-06-02,103.0,36.0,31.142857142857142
2016-06-03,103.0,22.0,29.857142857142858
2016-06-04,103.0,34.0,31.428571428571427
2016-06-05,103.0,29.0,31.714285714285715
2016-06-06,103.0,25.0,31.571428571428573
2016-06-07,103.0,19.0,28.857142857142858
2016-06-08,103.0,29.0,27.714285714285715
2016-06-09,103.0,27.0,26.428571428571427
2016-06-10,103.0,34.0,28.142857142857142
2016-06-11,103.0,32.0,27.857142857142858
2016-06-12,103.0,28.0,27.714285714285715
2016-06-13,103.0,31.0,28.571428571428573
2016-06-14,103.0,34.0,30.714285714285715
2016-06-15,103.0,17.0,29.0
2016-06-16,103.0,35.0,30.142857142857142
2016-06-17,103.0,36.0,30.428571428571427
2016-06-18,103.0,18.0,28.428571428571427
2016-06-19,103.0,35.0,29.428571428571427
2016-06-20,103.0,41.0,30.857142857142858
2016-06-21,103.0,31.0,30.428571428571427
2016-06-22,103.0,31.0,32.42857142857143
2016-06-23,103.0,25.0,31.0
2016-06-24,103.0,27.0,29.714285714285715
2016-06-25,103.0,23.0,30.428571428571427
2016-06-26,103.0,30.0,29.714285714285715
2016-06-28,103.0,31.0,28.285714285714285
2016-06-29,103.0,32.0,28.428571428571427
2016-06-30,103.0,34.0,28.857142857142858
2016-07-01,103.0,30.0,29.571428571428573
2016-07-02,103.0,36.0,30.857142857142858
2016-07-03,103.0,29.0,31.714285714285715
2016-07-04,103.0,38.0,32.857142857142854
2016-07-05,103.0,36.0,33.57142857142857
