date,temperature,precipitation
2023-02-21,24.5,0.0
2023-02-22,22.0,0.0
2023-02-23,22.7,0.0
2023-02-24,20.6,0.0
2023-02-25,20.4,0.0
2023-02-26,23.6,0.0
2023-02-27,25.2,0.0
2023-02-28,22.5,0.0
2023-03-01,23.6,0.0
2023-03-02,23.4,0.0
2023-03-03,20.6,0.0
2023-03-04,23.7,0.0
2023-03-05,23.8,0.0
2023-03-06,20.8,0.0
2023-03-07,21.8,0.0
2023-03-08,20.2,0.0
2023-03-09,21.8,0.0
2023-03-10,21.2,0.0
2023-03-11,19.9,0.0
2023-03-12,19.1,0.0
2023-03-13,19.7,0.0
2023-03-14,20.4,0.0
2023-03-15,20.8,0.0
2023-03-16,20.8,0.0
2023-03-17,20.3,0.0
2023-03-18,21.8,0.0
2023-03-19,23.1,0.0
2023-03-20,20.8,0.0
2023-03-21,21.8,0.0
2023-03-22,23.1,0.0
2023-03-23,23.7,0.0
2023-03-24,25.0,0.0
2023-03-25,23.5,0.0
2023-03-26,21.0,0.0
2023-03-27,18.9,0.0
2023-03-28,18.6,0.0
2023-03-29,19.8,0.0
2023-03-30,21.5,0.0
2023-03-31,24.0,0.0
2023-04-01,22.3,0.0
2023-04-02,22.2,0.0
2023-04-03,21.5,0.0
2023-04-04,21.8,0.0
2023-04-05,19.1,0.0
2023-04-06,20.1,0.0
2023-04-07,23.0,0.0
2023-04-08,22.0,0.0
2023-04-09,20.4,0.0
2023-04-10,20.9,0.0
2023-04-11,19.6,0.0
2023-04-12,16.6,0.0
2023-04-13,16.3,0.0
2023-04-14,14.2,0.0
2023-04-15,14.8,0.0
2023-04-16,14.0,0.0
2023-04-17,13.5,0.0
2023-04-18,15.2,0.0
2023-04-19,19.4,0.0
2023-04-20,18.6,0.0
2023-04-21,15.3,0.0
2023-04-22,16.6,0.0
2023-04-23,16.0,0.0
2023-04-24,16.2,0.0
2023-04-25,17.6,0.0
2023-04-26,17.8,0.0
2023-04-27,13.6,0.0
2023-04-28,15.0,0.0
2023-04-29,14.5,23.6
2023-04-30,12.5,13.2
2023-05-01,11.4,0.0
2023-05-02,12.4,0.0
2023-05-03,12.6,0.0
2023-05-04,11.8,0.0
2023-05-05,12.8,0.0
2023-05-06,11.6,0.0
2023-05-07,13.7,0.0
2023-05-08,16.5,0.0
2023-05-09,19.8,0.0
2023-05-10,20.7,0.0
2023-05-11,18.7,0.0
2023-05-12,19.9,0.0
2023-05-13,19.2,0.0
2023-05-14,18.8,0.0
2023-05-15,13.2,0.0
2023-05-16,13.8,0.0
2023-05-17,13.7,2.8
2023-05-18,14.2,0.0
2023-05-19,14.0,0.0
2023-05-20,14.2,0.0
2023-05-21,10.5,4.3
2023-05-22,12.8,14.5
2023-05-23,12.6,0.3
2023-05-24,12.2,0.0
2023-05-25,11.5,0.3
2023-05-26,11.1,0.0
2023-05-27,12.7,0.0
2023-05-28,12.8,0.0
2023-05-29,15.2,0.0
2023-05-30,15.6,0.0
2023-05-31,14.9,0.0
2023-06-01,15.1,0.0
2023-06-02,13.4,0.0
2023-06-03,12.4,0.0
2023-06-04,14.0,0.0
2023-06-05,16.2,0.0
2023-06-06,15.6,0.0
2023-06-07,16.1,0.0
2023-06-08,12.4,0.0
2023-06-09,12.0,29.4
2023-06-10,9.0,0.0
2023-06-11,7.4,0.0
2023-06-12,8.4,0.0
2023-06-13,8.8,0.0
2023-06-14,12.0,0.0
2023-06-15,13.5,0.0
2023-06-16,15.4,0.0
2023-06-17,15.5,0.0
2023-06-18,11.5,0.1
2023-06-19,10.7,5.6
2023-06-20,11.2,0.0
2023-06-21,11.8,1.0
2023-06-22,12.4,50.7
2023-06-23,14.1,30.9
2023-06-24,15.1,7.7
2023-06-25,14.0,0.0
2023-06-26,12.4,0.1
2023-06-27,10.7,0.2
2023-06-28,12.5,0.0
2023-06-29,14.2,0.0
2023-06-30,15.6,0.0
2023-07-01,14.4,0.0
2023-07-02,10.5,0.0
2023-07-03,12.3,0.0
2023-07-04,11.5,0.0
2023-07-05,10.9,0.0
2023-07-06,10.7,0.0
2023-07-07,9.8,0.0
2023-07-08,9.9,0.0
2023-07-09,10.2,0.5
2023-07-10,10.8,0.0
2023-07-11,9.6,7.5
2023-07-12,9.3,5.8
2023-07-13,11.5,0.0
2023-07-14,12.9,0.0
2023-07-15,10.9,0.0
2023-07-16,12.8,0.0
2023-07-17,11.6,0.0
2023-07-18,13.3,0.0
2023-07-19,15.0,0.0
2023-07-20,14.9,0.0
2023-07-21,11.8,0.0
2023-07-22,9.5,20.8
2023-07-23,10.2,0.0
2023-07-24,11.8,0.0
2023-07-25,11.5,0.0
2023-07-26,11.0,0.0
2023-07-27,12.7,0.0
2023-07-28,16.3,0.0
2023-07-29,17.5,0.0
2023-07-30,17.4,0.0
2023-07-31,15.6,0.0
2023-08-01,14.2,0.0
2023-08-02,16.8,0.0
2023-08-03,17.4,0.0
2023-08-04,17.5,0.0
2023-08-05,11.9,0.0
2023-08-06,11.7,0.1
2023-08-07,12.6,0.0
2023-08-08,14.6,0.0
2023-08-09,13.8,0.0
2023-08-10,10.6,8.2
2023-08-11,10.5,0.0
2023-08-12,14.0,0.0
2023-08-13,18.0,0.0
2023-08-14,17.9,0.0
2023-08-15,13.1,0.0
2023-08-16,12.5,0.0
2023-08-17,11.2,2.3
2023-08-18,10.8,0.0
2023-08-19,10.8,27.7
2023-08-20,12.2,18.2
2023-08-21,11.5,0.1
2023-08-22,11.2,60.6
2023-08-23,9.7,40.5
2023-08-24,9.3,0.0
2023-08-25,9.4,0.0
2023-08-26,11.7,0.0
2023-08-27,13.0,0.0
2023-08-28,12.7,0.3
2023-08-29,11.7,0.0
2023-08-30,11.3,0.0
2023-08-31,13.7,0.0
2023-09-01,11.8,0.2
2023-09-02,12.1,5.8
2023-09-03,10.9,1.2
2023-09-04,10.9,1.4
2023-09-05,12.0,0.2
2023-09-06,10.9,18.8
2023-09-07,10.6,0.2
2023-09-08,12.1,0.1
2023-09-09,13.2,2.4
2023-09-10,12.4,0.0
2023-09-11,11.7,29.8
2023-09-12,10.1,3.1
2023-09-13,10.1,0.0
2023-09-14,13.8,0.0
2023-09-15,16.5,0.0
2023-09-16,14.0,0.0
2023-09-17,10.5,1.9
2023-09-18,10.9,0.0
2023-09-19,15.2,0.0
2023-09-20,13.4,0.0
2023-09-21,12.4,0.0
2023-09-22,11.4,0.0
2023-09-23,11.8,0.0
2023-09-24,12.0,0.2
2023-09-25,12.0,0.1
2023-09-26,10.8,4.1
2023-09-27,12.7,0.0
2023-09-28,12.3,0.0
2023-09-29,15.1,0.0
2023-09-30,16.2,0.0
2023-10-01,12.4,0.1
2023-10-02,11.2,1.5
2023-10-03,11.5,7.7
2023-10-04,12.8,0.0
2023-10-05,12.6,0.0
2023-10-06,11.3,0.0
2023-10-07,13.5,0.0
2023-10-08,15.8,0.0
2023-10-09,17.8,0.0
2023-10-10,12.8,0.0
2023-10-11,12.1,0.0
2023-10-12,15.3,0.0
2023-10-13,17.2,0.0
2023-10-14,16.5,0.0
2023-10-15,15.4,0.0
2023-10-16,14.6,0.0
2023-10-17,17.5,0.0
2023-10-18,13.9,5.9
2023-10-19,17.2,0.0
2023-10-20,16.7,0.0
2023-10-21,13.4,0.0
2023-10-22,15.1,0.0
2023-10-23,14.2,0.0
2023-10-24,15.5,0.0
2023-10-25,16.5,0.0
2023-10-26,14.6,0.0
2023-10-27,12.1,0.0
2023-10-28,12.1,1.5
2023-10-29,13.0,12.1
2023-10-30,13.1,0.0
2023-10-31,14.0,0.0
2023-11-01,11.1,1.6
2023-11-02,11.1,1.3
2023-11-03,16.5,0.0
2023-11-04,18.5,0.0
2023-11-05,15.4,0.0
2023-11-06,15.0,0.0
2023-11-07,15.8,0.0
2023-11-08,19.1,0.0
2023-11-09,19.8,0.0
2023-11-10,14.0,25.2
2023-11-11,12.3,0.1
2023-11-12,12.3,0.0
2023-11-13,13.8,0.0
2023-11-14,15.7,0.0
2023-11-15,13.1,0.0
2023-11-16,14.3,0.0
2023-11-17,11.8,0.7
2023-11-18,15.9,0.0
2023-11-19,19.2,0.0
2023-11-20,16.8,0.0
2023-11-21,17.5,0.0
2023-11-22,17.8,0.0
2023-11-23,21.7,0.0
2023-11-24,19.9,0.0
2023-11-25,18.4,0.0
2023-11-26,19.2,0.0
2023-11-27,17.2,0.0
2023-11-28,16.2,0.0
2023-11-29,19.3,0.0
2023-11-30,19.3,0.0
2023-12-01,15.9,0.0
2023-12-02,17.3,0.0
2023-12-03,20.0,0.0
2023-12-04,20.0,0.0
2023-12-05,16.0,0.0
2023-12-06,18.8,0.0
2023-12-07,22.4,0.0
2023-12-08,19.8,0.0
2023-12-09,22.1,0.0
2023-12-10,24.7,0.0
2023-12-11,18.5,0.0
2023-12-12,21.4,0.0
2023-12-13,23.2,0.0
2023-12-14,20.7,0.0
2023-12-15,19.0,0.0
2023-12-16,16.2,0.0
2023-12-17,17.0,0.0
2023-12-18,20.0,0.0
2023-12-19,17.7,0.0
2023-12-20,19.5,0.0
2023-12-21,21.0,0.0
2023-12-22,21.8,0.0
2023-12-23,22.8,0.0
2023-12-24,20.4,0.0
2023-12-25,24.0,0.0
2023-12-26,21.2,0.0
2023-12-27,20.1,0.0
2023-12-28,16.9,0.0
2023-12-29,19.9,0.0
2023-12-30,18.5,0.0
2023-12-31,19.0,0.0
2024-01-01,19.9,0.0
2024-01-02,20.9,0.0
2024-01-03,22.1,0.0
2024-01-04,21.4,0.0
2024-01-05,20.3,0.0
2024-01-06,20.2,0.0
2024-01-07,21.2,0.0
2024-01-08,21.5,0.0
2024-01-09,21.3,0.0
2024-01-10,21.4,0.0
2024-01-11,21.8,0.0
2024-01-12,20.7,0.0
2024-01-13,19.2,0.0
2024-01-14,22.9,0.0
2024-01-15,23.3,0.0
2024-01-16,21.2,0.0
2024-01-17,22.7,0.0
2024-01-18,22.7,0.0
2024-01-19,24.8,0.0
2024-01-20,23.8,0.0
2024-01-21,23.5,0.0
2024-01-22,24.2,0.0
2024-01-23,22.1,0.0
2024-01-24,24.7,0.0
2024-01-25,23.9,0.0
2024-01-26,22.0,0.0
2024-01-27,23.4,0.0
2024-01-28,22.8,0.0
2024-01-29,23.5,0.0
2024-01-30,24.7,0.0
2024-01-31,27.5,0.0
2024-02-01,26.7,0.0
2024-02-02,26.2,0.0
2024-02-03,26.9,0.0
2024-02-04,24.1,0.0
2024-02-05,22.9,0.0
2024-02-06,23.6,0.0
2024-02-07,24.3,0.0
2024-02-08,24.8,0.0
2024-02-09,22.8,0.0
2024-02-10,24.2,0.0
2024-02-11,22.1,0.0
2024-02-12,24.1,0.0
2024-02-13,24.7,0.0
2024-02-14,21.5,0.0
2024-02-15,21.7,0.0
2024-02-16,21.4,0.0
2024-02-17,23.9,0.0
2024-02-18,24.9,0.0
2024-02-19,21.1,0.0
2024-02-20,20.6,0.0
2024-02-21,20.3,0.0
2024-02-22,17.0,8.1
2024-02-23,20.3,0.3
2024-02-24,22.0,0.0
2024-02-25,22.1,0.0
2024-02-26,22.2,0.0
2024-02-27,23.0,0.0
2024-02-28,22.7,0.0
2024-02-29,24.0,0.0
2024-03-01,22.5,0.0
2024-03-02,22.6,0.0
2024-03-03,23.5,0.0
2024-03-04,22.9,0.0
2024-03-05,22.4,0.0
2024-03-06,21.3,0.0
2024-03-07,19.8,0.0
2024-03-08,18.6,0.0
2024-03-09,21.0,0.0
2024-03-10,21.1,0.0
2024-03-11,18.8,0.0
2024-03-12,19.0,0.0
2024-03-13,19.4,0.0
2024-03-14,20.6,0.0
2024-03-15,20.3,0.0
2024-03-16,20.0,0.0
2024-03-17,21.1,0.0
2024-03-18,22.3,0.0
2024-03-19,21.8,0.0
2024-03-20,16.2,0.3
2024-03-21,21.4,3.5
2024-03-22,24.0,0.0
2024-03-23,21.8,0.0
2024-03-24,22.6,0.0
2024-03-25,20.8,0.0
2024-03-26,20.3,0.0
2024-03-27,21.7,0.0
2024-03-28,21.8,0.0
2024-03-29,21.9,0.0
2024-03-30,22.4,0.0
2024-03-31,22.1,0.0
2024-04-01,19.3,0.0
2024-04-02,18.8,0.0
2024-04-03,16.3,0.0
2024-04-04,18.7,0.0
2024-04-05,20.5,0.0
2024-04-06,17.7,0.0
2024-04-07,19.8,0.0
2024-04-08,18.4,0.0
2024-04-09,18.9,0.0
2024-04-10,19.2,0.0
2024-04-11,15.4,0.0
2024-04-12,13.2,0.0
2024-04-13,13.0,0.8
2024-04-14,14.6,0.9
2024-04-15,13.7,7.2
2024-04-16,15.3,0.0
2024-04-17,19.3,0.0
2024-04-18,21.5,0.0
2024-04-19,18.1,0.0
2024-04-20,16.9,0.0
2024-04-21,15.5,0.0
2024-04-22,14.9,0.0
2024-04-23,16.2,0.0
2024-04-24,15.5,0.0
2024-04-25,15.0,0.0
2024-04-26,13.9,0.0
2024-04-27,13.1,0.0
2024-04-28,12.1,0.0
2024-04-29,11.7,0.0
2024-04-30,11.7,0.2
2024-05-01,11.1,0.9
2024-05-02,9.6,0.0
2024-05-03,10.1,0.0
2024-05-04,11.3,0.0
2024-05-05,11.5,0.0
2024-05-06,10.6,0.0
2024-05-07,7.1,29.9
2024-05-08,7.8,0.0
2024-05-09,11.7,0.0
2024-05-10,9.9,0.0
2024-05-11,9.7,0.0
2024-05-12,8.9,0.0
2024-05-13,9.0,0.0
2024-05-14,9.4,0.0
2024-05-15,7.2,2.5
2024-05-16,6.9,0.0
2024-05-17,8.9,0.5
2024-05-18,8.8,0.0
2024-05-19,10.8,0.0
2024-05-20,9.9,36.4
2024-05-21,9.8,3.0
2024-05-22,9.3,26.0
2024-05-23,8.2,13.3
2024-05-24,10.1,0.0
2024-05-25,11.8,0.0
2024-05-26,9.2,4.1
2024-05-27,10.4,0.0
2024-05-28,13.8,0.0
2024-05-29,13.4,0.0
2024-05-30,15.5,0.0
2024-05-31,15.2,0.0
2024-06-01,12.6,0.0
2024-06-02,15.1,0.0
2024-06-03,15.5,0.0
2024-06-04,13.1,0.0
2024-06-05,14.5,0.0
2024-06-06,14.7,0.0
2024-06-07,17.2,0.0
2024-06-08,13.3,0.5
2024-06-09,10.8,14.9
2024-06-10,11.7,0.0
2024-06-11,12.4,0.0
2024-06-12,11.9,0.0
2024-06-13,10.5,45.4
2024-06-14,9.9,11.3
2024-06-15,9.8,0.0
2024-06-16,10.0,0.0
2024-06-17,9.8,0.3
2024-06-18,9.1,41.3
2024-06-19,9.2,11.2
2024-06-20,9.9,0.0
2024-06-21,8.0,47.0
2024-06-22,7.3,14.6
2024-06-23,7.5,0.6
2024-06-24,6.5,0.0
2024-06-25,6.3,0.2
2024-06-26,10.2,0.0
2024-06-27,12.4,0.0
2024-06-28,10.1,0.0
2024-06-29,13.7,0.0
2024-06-30,14.4,0.0
2024-07-01,14.6,0.0
2024-07-02,14.0,0.0
2024-07-03,13.7,0.0
2024-07-04,11.0,0.0
2024-07-05,10.7,0.0
2024-07-06,8.9,0.0
2024-07-07,8.8,0.0
2024-07-08,9.2,0.0
2024-07-09,7.0,0.0
2024-07-10,4.8,0.0
2024-07-11,6.7,0.0
2024-07-12,8.9,0.0
2024-07-13,9.0,0.0
2024-07-14,10.3,0.0
2024-07-15,9.6,0.0
2024-07-16,13.5,0.0
2024-07-17,14.5,0.0
2024-07-18,10.9,0.1
2024-07-19,10.4,0.0
2024-07-20,9.8,0.0
2024-07-21,9.4,0.0
2024-07-22,12.6,0.0
2024-07-23,8.3,0.2
2024-07-24,11.1,0.0
2024-07-25,13.4,0.0
2024-07-26,9.7,0.0
2024-07-27,10.0,0.0
2024-07-28,11.8,0.0
2024-07-29,15.8,0.0
2024-07-30,15.0,0.0
2024-07-31,10.5,0.0
2024-08-01,9.1,0.0
2024-08-02,9.4,56.8
2024-08-03,9.5,0.5
2024-08-04,11.4,0.0
2024-08-05,8.8,8.6
2024-08-06,7.4,11.0
2024-08-07,6.4,0.0
2024-08-08,7.6,0.0
2024-08-09,11.3,0.0
2024-08-10,12.9,0.0
2024-08-11,14.8,0.0
2024-08-12,17.9,0.0
2024-08-13,15.7,0.0
2024-08-14,11.4,0.0
2024-08-15,11.5,0.0
2024-08-16,9.9,0.0
2024-08-17,10.4,0.0
2024-08-18,8.9,0.0
2024-08-19,8.6,0.0
2024-08-20,6.8,0.2
2024-08-21,6.3,6.0
2024-08-22,6.1,0.0
2024-08-23,6.1,2.8
2024-08-24,8.8,0.0
2024-08-25,13.6,0.0
2024-08-26,11.2,0.0
2024-08-27,12.9,0.0
2024-08-28,10.4,0.0
2024-08-29,8.8,0.8
2024-08-30,9.1,1.5
2024-08-31,11.5,0.0
2024-09-01,16.5,0.0
2024-09-02,11.0,0.0
2024-09-03,10.9,0.0
2024-09-04,12.3,0.0
2024-09-05,16.0,0.0
2024-09-06,12.4,0.0
2024-09-07,11.3,0.0
2024-09-08,12.4,0.0
2024-09-09,14.7,0.0
2024-09-10,13.2,0.1
2024-09-11,12.3,0.3
2024-09-12,11.8,0.0
2024-09-13,11.1,0.0
2024-09-14,14.7,0.0
2024-09-15,16.5,0.0
2024-09-16,16.5,0.0
2024-09-17,13.7,0.0
2024-09-18,15.3,0.0
2024-09-19,11.1,1.0
2024-09-20,12.6,0.0
2024-09-21,11.6,0.0
2024-09-22,10.2,3.5
2024-09-23,11.6,1.0
2024-09-24,11.6,0.0
2024-09-25,11.3,0.0
2024-09-26,15.2,0.0
2024-09-27,16.5,0.0
2024-09-28,17.0,0.0
2024-09-29,14.6,0.0
2024-09-30,12.0,0.0
2024-10-01,11.9,0.0
2024-10-02,14.0,0.0
2024-10-03,17.3,0.0
2024-10-04,18.5,0.0
2024-10-05,18.0,0.0
2024-10-06,17.4,0.3
2024-10-07,16.1,3.2
2024-10-08,12.1,11.1
2024-10-09,13.6,0.5
2024-10-10,13.9,0.0
2024-10-11,13.2,0.1
2024-10-12,14.2,0.0
2024-10-13,16.4,0.0
2024-10-14,15.8,0.0
2024-10-15,19.2,0.0
2024-10-16,14.4,0.0
2024-10-17,16.6,0.0
2024-10-18,19.6,0.0
2024-10-19,15.8,0.0
2024-10-20,13.8,0.6
2024-10-21,16.4,0.0
2024-10-22,16.3,1.7
2024-10-23,13.2,8.5
2024-10-24,16.3,0.0
2024-10-25,15.5,0.0
2024-10-26,20.1,0.0
2024-10-27,18.7,0.0
2024-10-28,21.7,0.0
2024-10-29,18.6,0.0
2024-10-30,16.8,0.0
2024-10-31,17.9,0.0
2024-11-01,14.4,0.0
2024-11-02,16.6,0.0
2024-11-03,16.2,0.0
2024-11-04,15.5,0.0
2024-11-05,18.4,0.0
2024-11-06,19.4,0.0
2024-11-07,19.2,0.0
2024-11-08,21.4,0.0
2024-11-09,20.6,0.0
2024-11-10,17.2,0.0
2024-11-11,18.5,0.0
2024-11-12,23.3,0.0
2024-11-13,22.3,0.0
2024-11-14,19.2,0.0
2024-11-15,17.8,0.0
2024-11-16,16.6,0.5
2024-11-17,17.6,0.0
2024-11-18,19.2,0.0
2024-11-19,17.5,0.0
2024-11-20,18.5,0.0
2024-11-21,19.9,0.0
2024-11-22,19.1,0.0
2024-11-23,21.0,0.0
2024-11-24,21.0,0.0
2024-11-25,20.6,0.0
2024-11-26,19.2,0.0
2024-11-27,17.7,0.0
2024-11-28,18.1,0.0
2024-11-29,20.9,0.0
2024-11-30,19.6,0.0
2024-12-01,16.5,0.0
2024-12-02,19.2,0.0
2024-12-03,18.8,0.0
2024-12-04,17.2,0.0
2024-12-05,15.5,0.0
2024-12-06,18.0,0.0
2024-12-07,19.8,0.0
2024-12-08,17.9,0.0
2024-12-09,20.4,0.0
2024-12-10,21.4,0.0
2024-12-11,21.8,0.0
2024-12-12,19.8,0.0
2024-12-13,21.8,0.0
2024-12-14,22.2,0.0
2024-12-15,20.0,0.0
2024-12-16,19.2,0.0
2024-12-17,18.8,0.0
2024-12-18,20.6,0.0
2024-12-19,24.0,0.0
2024-12-20,22.7,0.0
2024-12-21,24.2,0.0
2024-12-22,25.6,0.0
2024-12-23,24.1,0.0
2024-12-24,23.4,0.0
2024-12-25,21.7,0.0
2024-12-26,19.5,0.0
2024-12-27,20.3,0.0
2024-12-28,20.9,0.0
2024-12-29,21.9,0.0
2024-12-30,22.2,0.0
2024-12-31,23.3,0.0
2025-01-01,23.2,0.0
2025-01-02,22.6,0.0
2025-01-03,23.3,0.0
2025-01-04,22.2,0.0
2025-01-05,24.5,0.0
2025-01-06,23.1,0.0
2025-01-07,19.9,0.0
2025-01-08,20.9,0.0
2025-01-09,23.5,0.0
2025-01-10,24.7,0.0
2025-01-11,25.3,0.0
2025-01-12,23.1,0.0
2025-01-13,21.9,0.0
2025-01-14,23.0,0.0
2025-01-15,23.9,0.0
2025-01-16,24.6,0.0
2025-01-17,23.6,0.0
2025-01-18,21.9,0.0
2025-01-19,23.6,0.0
2025-01-20,22.5,0.0
2025-01-21,21.2,0.0
2025-01-22,20.8,0.0
2025-01-23,21.6,0.0
2025-01-24,24.4,0.0
2025-01-25,25.1,0.0
2025-01-26,23.6,0.0
2025-01-27,23.6,0.0
2025-01-28,24.5,0.0
2025-01-29,23.3,0.0
2025-01-30,21.4,0.0
2025-01-31,22.8,0.0
2025-02-01,23.6,0.0
2025-02-02,22.7,0.0
2025-02-03,23.8,0.0
2025-02-04,24.7,0.0
2025-02-05,24.6,0.0
2025-02-06,24.8,0.0
2025-02-07,23.9,0.0
2025-02-08,25.4,0.0
2025-02-09,26.2,0.0
2025-02-10,22.8,0.0
2025-02-11,22.8,0.0
2025-02-12,23.1,0.0
2025-02-13,23.5,0.0
2025-02-14,21.9,0.0
2025-02-15,19.5,0.0
2025-02-16,20.1,0.0
2025-02-17,22.2,0.0
2025-02-18,22.3,0.0
2025-02-19,19.9,0.0
2025-02-20,20.8,0.0
2025-02-21,23.1,0.0
2025-02-22,24.5,0.0
2025-02-23,24.8,0.0
2025-02-24,24.8,0.0
2025-02-25,24.9,0.0
2025-02-26,24.6,0.0
2025-02-27,22.7,0.0
2025-02-28,20.5,0.0
2025-03-01,20.9,0.0
2025-03-02,19.3,0.0
2025-03-03,20.3,0.0
2025-03-04,21.3,0.0
2025-03-05,22.1,0.0
2025-03-06,20.5,0.0
2025-03-07,19.8,0.0
2025-03-08,22.3,0.0
2025-03-09,23.3,0.0
2025-03-10,21.6,0.0
2025-03-11,23.2,0.0
2025-03-12,23.9,0.0
2025-03-13,22.3,0.0
2025-03-14,19.1,0.0
2025-03-15,18.5,0.0
2025-03-16,20.1,0.0
2025-03-17,22.5,0.0
2025-03-18,24.3,0.0
2025-03-19,20.0,0.0
2025-03-20,19.2,0.0
2025-03-21,21.0,0.0
2025-03-22,21.8,0.0
2025-03-23,19.5,0.0
2025-03-24,17.7,0.0
2025-03-25,16.3,1.1
2025-03-26,18.7,0.0
2025-03-27,17.3,0.0
2025-03-28,17.8,0.0
2025-03-29,19.1,0.0
2025-03-30,13.8,9.5
2025-03-31,13.9,0.0
2025-04-01,15.3,0.0
2025-04-02,16.6,0.0
2025-04-03,18.7,0.0
2025-04-04,19.5,0.0
2025-04-05,15.1,0.0
2025-04-06,14.9,0.0
2025-04-07,18.2,0.0
2025-04-08,18.2,0.0
2025-04-09,15.7,0.0
2025-04-10,15.2,0.0
2025-04-11,14.2,0.0
2025-04-12,15.9,0.0
2025-04-13,18.2,0.0
2025-04-14,15.6,0.0
2025-04-15,16.7,0.0
2025-04-16,16.5,0.0
2025-04-17,16.8,0.0
2025-04-18,18.8,0.0
2025-04-19,18.5,0.0
2025-04-20,16.1,0.0
2025-04-21,16.5,0.0
2025-04-22,17.6,0.0
2025-04-23,16.3,0.0
2025-04-24,16.2,0.0
2025-04-25,14.1,0.1
2025-04-26,13.7,0.0
2025-04-27,15.7,0.0
2025-04-28,16.9,0.0
2025-04-29,13.7,0.0
2025-04-30,12.2,0.0
2025-05-01,12.7,0.0
2025-05-02,15.1,0.0
2025-05-03,16.4,0.0
2025-05-04,16.3,0.0
2025-05-05,16.4,0.0
2025-05-06,12.9,0.0
2025-05-07,13.0,11.9
2025-05-08,10.8,22.4
2025-05-09,12.0,0.0
2025-05-10,15.4,0.0
2025-05-11,14.4,0.0
2025-05-12,13.4,0.0
2025-05-13,12.5,0.0
2025-05-14,12.8,0.0
2025-05-15,12.0,0.0
2025-05-16,11.2,0.0
2025-05-17,10.4,0.2
2025-05-18,11.0,4.5
2025-05-19,14.6,9.5
2025-05-20,15.4,0.0
2025-05-21,16.0,0.0
2025-05-22,15.0,0.0
2025-05-23,14.0,0.0
2025-05-24,14.2,0.0
2025-05-25,13.7,0.0
2025-05-26,11.7,19.1
2025-05-27,9.6,7.6
2025-05-28,11.0,0.0
2025-05-29,13.3,0.0
2025-05-30,11.9,0.0
2025-05-31,11.5,0.0
2025-06-01,12.0,0.0
2025-06-02,11.0,0.0
2025-06-03,12.2,0.0
2025-06-04,11.4,0.0
2025-06-05,11.8,0.0
2025-06-06,10.1,0.0
2025-06-07,10.2,0.0
2025-06-08,11.3,0.0
2025-06-09,11.9,0.0
2025-06-10,14.0,0.0
2025-06-11,9.7,0.0
2025-06-12,8.2,22.5
2025-06-13,7.0,0.0
2025-06-14,7.9,0.0
2025-06-15,12.0,0.0
2025-06-16,7.1,46.5
2025-06-17,6.7,0.1
2025-06-18,7.2,0.0
2025-06-19,8.0,0.0
2025-06-20,9.3,0.0
2025-06-21,8.4,0.2
2025-06-22,10.2,9.3
2025-06-23,9.1,0.0
2025-06-24,8.6,0.0
2025-06-25,7.8,0.0
2025-06-26,8.6,0.0
2025-06-27,6.8,0.0
2025-06-28,8.0,0.1
2025-06-29,6.1,0.0
2025-06-30,7.1,0.0
2025-07-01,11.9,0.0
2025-07-02,12.7,0.0
2025-07-03,13.7,0.0
2025-07-04,13.9,0.0
2025-07-05,10.8,0.0
2025-07-06,11.1,0.0
2025-07-07,10.6,0.0
2025-07-08,10.1,0.0
2025-07-09,8.4,0.0
2025-07-10,8.7,0.0
2025-07-11,8.7,0.0
2025-07-12,8.8,0.0
2025-07-13,8.1,0.0
2025-07-14,8.3,0.0
2025-07-15,7.5,0.0
2025-07-16,7.5,0.0
2025-07-17,11.4,0.0
2025-07-18,12.1,0.0
2025-07-19,12.2,0.0
2025-07-20,13.4,0.0
2025-07-21,12.6,0.0
2025-07-22,13.4,0.0
2025-07-23,10.5,0.0
2025-07-24,10.4,0.0
2025-07-25,9.0,0.0
2025-07-26,9.1,0.0
2025-07-27,9.7,0.0
2025-07-28,13.5,0.0
2025-07-29,15.4,0.0
2025-07-30,12.5,0.0
2025-07-31,11.0,6.7
2025-08-01,9.0,24.0
2025-08-02,6.2,23.2
2025-08-03,7.7,0.0
2025-08-04,12.7,0.0
2025-08-05,13.4,0.0
2025-08-06,12.9,0.0
2025-08-07,11.7,0.0
2025-08-08,12.3,0.0
2025-08-09,9.1,0.8
2025-08-10,11.5,0.0
2025-08-11,14.3,0.0
2025-08-12,15.3,0.0
2025-08-13,15.5,0.0
2025-08-14,13.3,0.0
2025-08-15,11.1,9.7
2025-08-16,11.9,0.0
2025-08-17,11.1,0.0
2025-08-18,10.8,1.0
2025-08-19,12.1,0.6
2025-08-20,12.9,0.6
2025-08-21,10.8,33.5
2025-08-22,4.3,14.4
2025-08-23,0.0,0.0
2025-08-24,3.3,0.0
2025-08-25,8.8,0.0
2025-08-26,12.9,0.0
2025-08-27,12.0,0.0
2025-08-28,11.0,0.0
2025-08-29,9.9,4.4
2025-08-30,9.8,7.1
2025-08-31,9.9,3.6
2025-09-01,11.4,0.0
2025-09-02,10.1,0.2
2025-09-03,10.2,0.0
2025-09-04,10.9,0.0
2025-09-05,11.7,0.0
2025-09-06,10.7,0.0
2025-09-07,9.3,0.0
2025-09-08,11.5,0.0
2025-09-09,14.3,0.0
